Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Adam Ottavino","COL",78.1,91.37300441576087,,,,,91.2574488863032,82.09602649006622,,,,85.01666416266026,,,"Adam Ottavino",1247,493603
"Roy Halladay","PHI",62,,,87.26296457047324,,,88.50434582800511,,76.27999840561225,,,80.82642999724669,,,"Roy Halladay",1303,136880
"Brandon Lyon","NYM",34.1,87.84963747751799,,86.13738500292057,,,87.65620723083941,82.12873787715517,75.50119163876488,,,83.06666564941406,,,"Brandon Lyon",1312,407193
"Pedro Beato","BOS",10,93.24183872767857,,,,,91.93999837239583,83.56154221754808,,76.89999825613839,,86.5,,,"Pedro Beato",1330,474039
"Curtis Partch","CIN",23.1,95.14637822690217,,,,,93.12727494673295,84.37000122070313,,,,84.14418491097383,,,"Curtis Partch",1333,489197
"Blake Wood","CLE",1.1,97.1842105263158,,,,,,88.8499984741211,,,,88.5999984741211,,,"Blake Wood",1345,502028
"Evan Reed","DET",23.1,95.72620810231855,,,,,,82.50693262685644,,,,86.76578561883224,,,"Evan Reed",1349,519175
"Nick Hagadone","CLE",31.1,94.07582343016432,,,,,93.27999877929688,82.60408362563776,,,,,,,"Nick Hagadone",1351,444935
"Brian Omogrosso","CHW",16.1,92.97209415879361,,,,,92.65263286389802,82.12221950954861,76.86714564732142,,,84.99642508370536,,,"Brian Omogrosso",1353,476134
"Andrew Bailey","BOS",28.2,93.93333205678104,,85.58758755387932,,,,,77.37575461647727,,,88.1500015258789,,,"Andrew Bailey",1368,457732
"Charlie Furbush","SEA",65,92.04255319148936,,,,,91.65704087808099,80.4629521035109,77.1867469879518,,,86.15000406901042,,,"Charlie Furbush",1370,518703
"Joaquín Benoit","DET",67,94.08419215425532,,,,,94.12847977650317,87.80249837239583,,,,84.26440677966102,,,"Joaquin Benoit",1437,276542
"Chad Durbin","PHI",16,88.26969401041667,,86.66408146237865,,,88.8929672241211,,75.82618931361607,,,82.10000332919034,,,"Chad Durbin",1442,239795
"Aaron Harang","- - -",143.1,89.47724078790382,,,,,89.81097050362547,81.26171215160473,74.37747867962786,,,83.39950273048818,,,"Aaron Harang",1451,421685
"Jon Rauch","MIA",16.2,90.28068403764205,,90.94999694824219,,,,83.12727124763258,73.27058679917279,,,84.25,,,"Jon Rauch",1475,400010
"Felix Doubront","BOS",162.1,90.62648931607995,,85.7791685881438,,,90.04972613402651,,74.20945565143035,,,82.86405116489955,,,"Felix Doubront",1478,467094
"John Lackey","BOS",189.1,91.64686598774333,,85.59421115451389,,,91.36819773706897,83.69999694824219,79.27382102272728,,,83.47368421052632,,,"John Lackey",1507,407793
"Oliver Pérez","SEA",53,92.27299949942791,,,,,92.05287753599477,79.84346504559271,81,,,76.80000305175781,,,"Oliver Perez",1514,424144
"Sandy Rosario","SFG",41.2,92.828611898017,,,,,,82.13145003780242,,,,85.87884990985577,,,"Sandy Rosario",1525,466459
"Sean Doolittle","OAK",69,94.26493799323562,,,,,93.87142508370536,,80.23076923076923,,,84.62187194824219,,,"Sean Doolittle",1581,448281
"Pedro Feliciano","NYM",11.1,83,,,,,83.45833333333333,,73.42941463694854,,,72.47000122070312,,,"Pedro Feliciano",1601,408230
"Cliff Lee","PHI",222.2,90.47189718796712,,86.79229607250755,,,90.66069936497327,81.347998046875,74.2996047613189,,,83.95029090690979,,,"Cliff Lee",1636,424324
"Francisco Rodríguez","- - -",46.2,91.32088918871867,,,,,90.8875,,76.17784871934336,,,83.79560332245879,,,"Francisco Rodriguez",1642,408061
"Luis Ayala","- - -",33,89.57115760216347,,,,,89.71750183105469,84.31188815457004,77.09999783833821,,,85.27499898274739,,,"Luis Ayala",1650,425646
"Jose Contreras","PIT",5,91.22000122070312,,,78.61250305175781,,90.96521526834239,85.34762137276786,,,,,,,"Jose Contreras",1660,425747
"Javier López","SFG",39.1,,,,,,85.98547119836182,79.65894039735099,73.0531234741211,,,78.8812484741211,,,"Javier Lopez",1663,425657
"Jeremy Bonderman","- - -",55,90.9723276582154,,,,,90.58693797831633,81.0886100144573,,,,83.5374984741211,,,"Jeremy Bonderman",1667,425827
"Chris Capuano","LAD",105.2,,,,,,88.82112240029252,81.46445873676318,74.58604431152344,,,77.85257636176215,,,"Chris Capuano",1701,425626
"Jose Valverde","DET",19.1,92.88058751144689,,91.03846153846153,83.3056640625,,91.5,,,,,,,,"Jose Valverde",1726,407878
"Edgar Gonzalez","- - -",18,88.7300048828125,,87.56727405894887,,,88.12166748046874,76.1333339361497,,,,75.4842100979989,,,"Edgar Gonzalez",1727,429440
"Dan Haren","WSN",169.2,88.8368922368795,,85.37731720615243,83.49776785714286,,88.9209102746212,,,78.37477125563063,,,,,"Dan Haren",1757,429717
"Kevin Correia","MIN",185.1,90.42273145053476,,90.02508695892226,,,90.52127659574468,87.90616155660378,77.88307792467948,,,85.58183690920399,,,"Kevin Correia",1767,429781
"Chad Gaudin","SFG",97,90.84189967105263,,,,,90.9875,79.4298640839041,,,,85.4323194550305,,,"Chad Gaudin",1783,429985
"Kevin Gregg","CHC",62,90.72648859797297,,86.69999792220744,83.23368626644736,,91.8499984741211,,79.02295188695355,,,,,,"Kevin Gregg",1793,276514
"Michael Gonzalez","MIL",50,91.35234375,,,,,89.11,81.22364672364672,,,,82.38589868790064,,,"Michael Gonzalez",1794,283166
"J.J. Putz","ARI",34.1,91.39090700200535,,91.17500305175781,85.41578947368421,,92.00377112814465,85.54470358455882,,,,,,,"J.J. Putz",1795,407816
"Neal Cotts","TEX",57,92.1956668814433,,91.796875,,,91.89999728732639,87.42561095027249,81.5999984741211,,,86.4000015258789,,,"Neal Cotts",1797,425840
"Matt Belisle","COL",73,90.50511945392492,,90.49824390076755,,,90.66923076923077,85.23356916520979,73.44117647058823,,,86.04054054054055,,,"Matt Belisle",1837,279571
"Edwin Jackson","CHC",175.1,92.949609375,,,,,92.88024009146342,84.93256280266344,77.88709677419355,,,86.58846341646634,,,"Edwin Jackson",1841,429719
"Chris Bootcheck","NYY",1,89.27058679917279,,88.9749984741211,,,,84.91428920200893,79.05000305175781,,,,,,"Chris Bootcheck",1842,408052
"Shawn Camp","CHC",23,85.81428745814732,,,,,86.22228473165761,78.61588350183824,,,,80.95714169456845,,,"Shawn Camp",1855,425861
"Sean Burnett","LAA",9.2,87.8499984741211,,,,,87.64545131714875,76.46896888469827,,,,81.57999877929687,,,"Sean Burnett",1886,430634
"Matt Moore","TBR",150.1,92.254223954299,,,,,92.47193913246268,82.2999979654948,,80.55321789717348,,83.8569603771097,,,"Matt Moore",1890,519043
"David Aardsma","NYM",39.2,91.19086685690424,,90.80000305175781,84.89047774057539,,,82.09326424870466,70.5999984741211,,,83.93332926432292,,,"David Aardsma",1902,430911
"Jason Frasor","TEX",49,92.47603462837837,,,,,91.57499694824219,83.67381262400794,,,,86.01395575944767,,,"Jason Frasor",1906,430630
"Matt Thornton","- - -",43.1,94.24279578257415,,85.69761875697544,,,94.01052802905701,81.996001953125,,,,,,,"Matt Thornton",1918,407819
"Frank Francisco","NYM",6.1,92.11911908318015,,,82.71142578125,,,83,76.14999389648438,,,,,,"Frank Francisco",1933,407911
"Mike Adams","PHI",25,89.90094866071429,,,,,89.4281234741211,86.60898320546407,77.7411750344669,,,81.36585365853658,,,"Mike Adams",1937,430606
"Justin Germano","TOR",2,88.9000015258789,,,,,86.89500122070312,79,71.48333231608073,,,81.77143205915179,,,"Justin Germano",1938,430683
"Zack Greinke","LAD",177.2,91.53669836956522,,85.91865664308176,,,91.94101752123787,82.23928397042411,72.70028107294617,,59.599998474121094,86.38061797752809,,,"Zack Greinke",1943,425844
"Raul Valdes","PHI",35,86.55379428205819,,,,,86.37420681914593,,76.96927946159639,,,75.8375015258789,,,"Raul Valdes",1953,447744
"Jeremy Hefner","NYM",130.2,91.00063524342546,,,,,90.2427765749355,85.0537689560128,76.16906453795352,,,84.33387600645727,,,"Jeremy Hefner",1989,458550
"Iván Nova","NYY",139.1,93.35524638717723,,,,,92.64686218360004,86.4185203269676,80.6884206829019,,,85.5051690463362,,,"Ivan Nova",1994,467100
"Tim Byrdak","NYM",4.2,86.19999694824219,,,,,85.4625,79.38709677419355,,,,79.92857142857143,,,"Tim Byrdak",1995,136263
"Clayton Kershaw","LAD",236,92.55009633911368,,,,,,85.00083805125149,73.69158878504673,,,85.28765190972223,,,"Clayton Kershaw",2036,477132
"Justin Masterson","CLE",193,93.11284283367037,,,,,90.43989809097782,82.97139500859959,,,,84.65555424160428,,,"Justin Masterson",2038,475416
"Jorge De La Rosa","COL",167.2,91.03072281048098,,85.17111002604166,83.03590785907859,,86.4000015258789,84.309501953125,73.46174863387978,,,,,,"Jorge De La Rosa",2047,407822
"Matt Guerrier","- - -",42.2,89.93979057591623,,86.80707218671085,,,89.317599609375,,77.52376140934406,,,82.79591587611607,,,"Matt Guerrier",2061,407825
"Jose Veras","- - -",62.2,,,,83.8551724137931,,93.31338217355948,,76.84312744140625,,,,,,"Jose Veras",2063,407842
"Jeremy Guthrie","KCR",211.2,92.56020220588235,,91.86363636363636,,,92.40177336836283,83.77344877344878,74.28243111275337,,63.413334147135416,85.19874656593407,,,"Jeremy Guthrie",2072,425386
"Chien-Ming Wang","TOR",27,89.68889024522569,,,78.59318403764205,,89.86577181208054,80.765380859375,76.515625,,,,,,"Chien-Ming Wang",2074,425426
"Heath Bell","ARI",65.2,93.1242334151024,,,,,93.14210412097954,,81.19146005509641,,,82.55000305175781,,,"Heath Bell",2080,425514
"Chris Narveson","MIL",2,,,84,,,86.17500305175781,,72.5,,,79.26875305175781,,,"Chris Narveson",2141,429780
"Sean Henn","NYM",2.2,89.859375,,,,,,82.68570963541667,,,,83.57499694824219,,,"Sean Henn",2147,430675
"Alfredo Simon","CIN",87.2,94.02793734681373,,89.82786408635496,85.56428745814732,,94.57940903465347,79.69999694824219,78.03333333333333,,,,,,"Alfredo Simon",2155,430580
"Chad Qualls","MIA",62,,,,,,93.9322865704501,87.37053109478477,,,,,,,"Chad Qualls",2170,430589
"Joel Hanrahan","BOS",7.1,96.63658377794715,,,,,,85.61666531032986,,,,,,,"Joel Hanrahan",2186,430629
"Ronald Belisario","LAD",68,94.34905660377359,,,,,94.30572407472067,87.2936507936508,,,,87.60513070913461,,,"Ronald Belisario",2203,430613
"Ryan Raburn","CLE",1,88.9000015258789,,86.80000305175781,,,,85.9000015258789,,,,84.55555555555556,,,"Ryan Raburn",2218,430605
"Adam Wainwright","STL",241.2,91.13929896530101,,87.9456415279138,,,90.96762141967622,,75.08346868503118,,,84.03428431919643,,,"Adam Wainwright",2233,425794
"Brandon Gomes","TBR",19.1,91.35376764112904,,,83.22727272727273,,91.5767822265625,80.31367688301282,,,,,,,"Brandon Gomes",2267,460156
"Joel Peralta","TBR",71.1,90.13462954661885,,,81.13265306122449,,,,78.28854031032986,,,,,,"Joel Peralta",2332,407908
"Anthony Varvaro","ATL",73.1,92.86318294701987,,,,,,,79.39525525323276,,,86.04056419516509,,,"Anthony Varvaro",2385,460008
"Héctor Rondón","CHC",54.2,93.32837726272015,,90.71428571428571,,,93.92637148008242,80.67358244889937,,,,90.26666259765625,,,"Hector Rondon",2391,444468
"Barry Enright","LAA",8.1,90.4180029296875,,,,,90.461669921875,81.48055352105035,75.77143205915179,,,82.86190650576637,,,"Barry Enright",2412,446264
"Cory Rasmus","- - -",21.2,93.00628374509162,,,,,91.56154045691856,85.05970331448228,75.57758831155711,,,85.68428606305804,,,"Cory Rasmus",2413,474284
"Corey Kluber","CLE",147.1,93.3977789984809,,,,,93.14854433760684,89.54696284702845,82.74793511752425,,,84.82567397109023,,,"Corey Kluber",2429,446372
"Lance Lynn","STL",201.2,92.64276764962231,,,,,91.78351433722527,87.2298085387324,79.03746082227138,,,84.79124372718978,,,"Lance Lynn",2520,458681
"Eric Surkamp","SFG",2.2,86.76785714285714,,81.48333231608073,,,86.44999694824219,,75.5,,,78.3125,,,"Eric Surkamp",2540,474668
"Juan Pablo Perez","TOR",31.2,91.65555374710648,,,,,93.35724003232758,82.32899487920169,,,,87.45714460100446,,,"Juan Pablo Perez",2557,448722
"Joe Paterson","ARI",2.1,83.16666666666667,,,,,83.40768667367789,71.6624984741211,,,,,,,"Joe Paterson",2565,519110
"Robert Carson","NYM",19.2,92.88248847926268,,,,,,82.03689130764563,,,,84.83333333333333,,,"Robert Carson",2570,518533
"Wandy Rodriguez","PIT",62.2,89.20244891826923,,,,,89.46459506017081,,75.64778233781645,,,83.04226904800258,,,"Wandy Rodriguez",2586,434643
"Jhoulys Chacín","COL",197.1,89.92296650717704,,90.21875,,,89.22695878623189,80.51330532212886,75.35499674479166,,,81.802796875,,,"Jhoulys Chacin",2608,468504
"Scott Atchison","NYM",45.1,91.19738689746733,,,,,88.4800048828125,86.7148136091821,78.74482534123563,,,84.41666666666667,,,"Scott Atchison",2642,425786
"Brian Matusz","BAL",51,91.45516826923077,,87.4000015258789,,,91.13939689867425,85.68869735054348,77.71904645647321,,,83.74269772647472,,,"Brian Matusz",2646,451085
"Brett Cecil","TOR",60.2,92.05396521226415,,88.22530355798193,,,91.69747277462122,84.30000305175781,82.44276094276094,,,85.88000300480769,,,"Brett Cecil",2660,446399
"Joba Chamberlain","NYY",42,94.61925066021126,,,,,,85.14945989395306,79.55166829427084,,,84.55000305175781,,,"Joba Chamberlain",2692,501955
"Rick Porcello","DET",177,91.70114153114623,,,,,90.98943038423823,84.7765005976776,77.88268065349364,,69.55000305175781,82.28991006273742,,,"Rick Porcello",2717,519144
"Scott Rice","NYM",51,,,,,,89.09442138671875,81.65692682549505,,,,80.63033107069673,,,"Scott Rice",2743,446488
"Carlos Marmol","- - -",49,93.56922689205955,,,,,93.99230487530048,85.19527640528747,,,,,,,"Carlos Marmol",2790,461791
"Manny Corpas","COL",41.2,89.79130576313406,,,,,90.05430866109914,81.98275862068965,,,,,,,"Manny Corpas",2807,466918
"Joe Savery","PHI",20,90.49553571428571,,89.75,,,,82.67976306733631,,,,83.17272579308712,,,"Joe Savery",2835,456045
"Ross Detwiler","WSN",71.1,92.91501669847328,,,,,91.52585883989725,78.3923098385989,,,,84.69500122070312,,,"Ross Detwiler",2859,446321
"Drake Britton","BOS",21,92.56554457720588,,,,,92.84683420688292,81.1088196997549,,,,86.4500020345052,,,"Drake Britton",2868,518493
"Santiago Casilla","SFG",50,93.42795273680125,,,,,93.30204778156997,88.37073170731708,,80.1738721143018,,88.14375305175781,,,"Santiago Casilla",2873,433586
"Luis Avilán","ATL",65,93.44821602957589,,,,,93.00427653538051,,75.7766451870438,,,81.495556640625,,,"Luis Avilan",2882,501593
"Zach McAllister","CLE",134.1,91.37012290794979,,89.5730731670673,,,91.07088541666667,85.86530412946429,78.86834672886691,,,82.06666996308017,,,"Zach McAllister",2895,502083
"Jeff Locke","PIT",166.1,90.09983498349835,,,,,90.42550296833772,,,79.64509803921568,,80.95614862975391,,,"Jeff Locke",2929,502046
"Eduardo Sanchez","CHC",6.1,91.61749877929688,,,,,89.60000610351562,79.66111246744792,,,,80.03333536783855,,,"Eduardo Sanchez",2966,500674
"Kenley Jansen","LAD",76.2,93.6150961821934,,92.28814296945193,,,,81.91506581763699,,,,,,,"Kenley Jansen",3096,445276
"Duane Below","MIA",2.2,90.13703522858796,,,,,90.7999979654948,85.02941176470588,78.52000122070312,,,83.81666564941406,,,"Duane Below",3124,502102
"Luis Mendoza","KCR",94,91.74788869938381,,,,,91.38248422051554,83.05224853515625,78.29285539899554,,,83.3120506930064,,,"Luis Mendoza",3126,434669
"Tony Watson","PIT",71.2,,,,,,93.58483293446244,84.33673469387755,,,,86.1036690117801,,,"Tony Watson",3132,453265
"Max Scherzer","DET",214.1,93.20500098736177,,,,,,84.86672629695886,77.64332141953442,,,84.6401782441349,,,"Max Scherzer",3137,453286
"Tim Collins","KCR",53.1,93.03424428501945,,92.8375015258789,,,,,74.10705718360995,,,83.80102040816327,,,"Tim Collins",3164,525768
"Clayton Mortensen","BOS",30.1,88.88134036847015,,,,,89.27029509591584,84.52023121387283,,,,82.6880820571192,,,"Clayton Mortensen",3166,489150
"David Price","TBR",186.2,93.39904707404459,,88.16163793103448,,,93.42888811263973,,80.33333333333333,79.46579804560261,,83.80066105769231,,,"David Price",3184,456034
"Will Harris","ARI",52.2,92.07718120805369,,91.61817851479915,,,,,79.73452225942461,,,81.76666768391927,,,"Will Harris",3192,501789
"Zach Miner","PHI",28.2,92.5861880653783,,,,,90.54311494199102,83.28879520810884,74.8499984741211,,,81.687255859375,,,"Zach Miner",3193,435261
"Ervin Santana","KCR",211,92.31618402338812,,,,,91.56069263059702,83.76319863655287,,,,85.16439995091623,,,"Ervin Santana",3200,429722
"Francisco Liriano","PIT",161,92.64197530864197,,,,,92.86769386574075,86.7925999195279,,,,86.45413232037401,,,"Francisco Liriano",3201,434538
"Josh Stinson","BAL",17,93.11111314561632,,,,,90.55666707356771,87.28823433670343,77.58461350661058,,,85.17272579308712,,,"Josh Stinson",3219,502139
"Jean Machi","SFG",53,92.77635327635328,,,,,92.95294548483456,,81.35232331031976,,,85.1974373282967,,,"Jean Machi",3220,466948
"Tyler Robertson","MIN",1,84.98333231608073,,,,,,77.24000244140625,,,,77.89999389648438,,,"Tyler Robertson",3223,502356
"Travis Blackley","- - -",50.1,89.82673297542156,,87.27833557128906,,,90.28338525546626,,75.2136818333676,,,81.14032105476626,,,"Travis Blackley",3234,429715
"T.J. McFarland","BAL",74.2,88.55454323508523,,,,,88.30344873468326,79.90799682617188,,,,82.13868479485059,,,"T.J. McFarland",3237,519008
"Zack Britton","BAL",40,91.42673484877784,,,,,91.56209342710433,78.80952671595982,,,,84.53721157340117,,,"Zack Britton",3240,502154
"Josh Roenicke","MIN",62,91.51314109680284,,,,,90.57009345794393,82.91218637992831,76.36613218245968,,,81.50833638509114,,,"Josh Roenicke",3241,502158
"Jeff Samardzija","CHC",213.2,94.56070392129105,,91.25618153994846,83.7961256377551,,94.43009644220284,83.87557460357625,,,,,,,"Jeff Samardzija",3254,502188
"Juan Gutierrez","- - -",55.1,94.9945652173913,,,,,94.86563781973938,,83.26340060763889,,,86.19642857142857,,,"Juan Gutierrez",3265,434641
"Jordan Walden","ATL",47,95.54426568675889,,,,,,83.02048428087349,,,,86.15824068509616,,,"Jordan Walden",3271,477229
"Roberto Hernandez","TBR",151,91.25836888914968,,,,,91.45472687309986,84.0487818110603,,,,84.56560679529444,,,"Roberto Hernandez",3273,433584
"Joe Smith","CLE",63,90.23620211693549,,,,,89.15189873417721,81.83826115353698,,,,64.0999984741211,,,"Joe Smith",3281,501925
"Hiroki Kuroda","NYY",201.1,91.00314821896853,,,85.86906043804986,,91.42404154107008,83.69342604298356,75.86285807291667,,,,,,"Hiroki Kuroda",3283,493133
